timestamp,user_id,event_type,resource,src_ip,status
2026-09-03T03:44:33.073472,user_16,login,/api/data,10.0.1.50,success
2026-09-03T03:50:33.073472,user_12,login,/api/profile,10.0.1.50,success
2026-09-03T03:53:33.073472,user_19,logout,/api/profile,10.0.1.50,success
2026-09-03T03:58:33.073472,user_3,write,/api/data,10.0.0.2,success
2026-09-03T04:07:33.073472,user_15,write,/api/data,10.0.1.50,success
2026-09-03T04:12:33.073472,user_6,logout,/api/data,10.0.0.2,success
2026-09-03T04:15:33.073472,user_6,logout,/api/data,10.0.0.2,success
2026-09-03T04:23:33.073472,user_14,login,/api/data,10.0.0.2,success
2026-09-03T04:32:33.073472,user_14,write,/api/profile,10.0.1.50,success
2026-09-03T04:39:33.073472,user_4,read,/api/data,10.0.1.50,success
2026-09-03T04:42:33.073472,user_18,login,/api/data,10.0.1.50,success
2026-09-03T04:46:33.073472,user_11,write,/api/data,10.0.0.1,success
2026-09-03T04:50:33.073472,user_12,read,/api/data,10.0.1.50,success
2026-09-03T04:53:33.073472,user_20,logout,/api/data,10.0.0.2,success
2026-09-03T05:02:33.073472,user_9,write,/api/data,10.0.0.1,success
2026-09-03T05:04:33.073472,user_5,login,/api/data,10.0.0.1,success
2026-09-03T05:13:33.073472,user_6,write,/api/data,10.0.0.1,success
2026-09-03T05:14:33.073472,user_19,logout,/api/data,10.0.0.1,success
2026-09-03T05:24:33.073472,user_20,read,/api/profile,10.0.1.50,success
2026-09-03T05:32:33.073472,user_1,read,/api/data,10.0.0.1,success
2026-09-03T05:34:33.073472,user_2,read,/api/profile,10.0.0.1,success
2026-09-03T05:39:33.073472,user_10,write,/api/profile,10.0.1.50,success
2026-09-03T05:44:33.073472,user_13,login,/api/profile,10.0.0.2,success
2026-09-03T05:47:33.073472,user_20,write,/api/data,10.0.1.50,success
2026-09-03T05:57:33.073472,user_18,logout,/api/data,10.0.1.50,success
2026-09-03T06:02:33.073472,user_3,read,/api/profile,10.0.0.1,success
2026-09-03T06:09:33.073472,user_11,logout,/api/profile,10.0.0.1,success
2026-09-03T06:14:33.073472,user_16,write,/api/profile,10.0.1.50,success
2026-09-03T06:21:33.073472,user_18,login,/api/data,10.0.0.1,failed
2026-09-03T06:25:33.073472,user_1,write,/api/profile,10.0.0.2,failed
2026-09-03T06:34:33.073472,user_11,read,/api/profile,10.0.0.2,success
2026-09-03T06:41:33.073472,user_20,logout,/api/profile,10.0.0.2,success
2026-09-03T06:50:33.073472,user_16,write,/api/data,10.0.1.50,success
2026-09-03T06:56:33.073472,user_9,login,/api/data,10.0.0.1,failed
2026-09-03T07:05:33.073472,user_4,read,/api/profile,10.0.0.1,success
2026-09-03T07:12:33.073472,user_5,login,/api/profile,10.0.1.50,success
2026-09-03T07:21:33.073472,user_8,login,/api/data,10.0.1.50,success
2026-09-03T07:29:33.073472,user_8,logout,/api/profile,10.0.0.1,success
2026-09-03T07:35:33.073472,user_19,login,/api/data,10.0.0.2,success
2026-09-03T07:40:33.073472,user_3,read,/api/data,10.0.1.50,success
2026-09-03T07:41:33.073472,user_1,login,/api/data,10.0.1.50,success
2026-09-03T07:45:33.073472,user_2,read,/api/profile,10.0.1.50,success
2026-09-03T07:53:33.073472,user_20,write,/api/profile,10.0.0.2,success
2026-09-03T07:58:33.073472,user_12,login,/api/profile,10.0.1.50,success
2026-09-03T08:01:33.073472,user_14,read,/api/profile,10.0.0.1,success
2026-09-03T08:02:33.073472,user_3,read,/api/profile,10.0.0.2,success
2026-09-03T08:04:33.073472,user_14,login,/api/data,10.0.1.50,success
2026-09-03T08:10:33.073472,user_3,logout,/api/profile,10.0.1.50,success
2026-09-03T08:16:33.073472,user_1,logout,/api/profile,10.0.1.50,success
2026-09-03T08:18:33.073472,user_18,read,/api/data,10.0.0.2,success
2026-09-03T08:28:33.073472,user_15,read,/api/data,10.0.0.1,success
2026-09-03T08:29:33.073472,user_16,login,/api/profile,10.0.1.50,success
2026-09-03T08:36:33.073472,user_10,read,/api/data,10.0.0.2,success
2026-09-03T08:42:33.073472,user_8,write,/api/data,10.0.1.50,failed
2026-09-03T08:51:33.073472,user_14,write,/api/profile,10.0.0.2,success
2026-09-03T08:59:33.073472,user_2,read,/api/profile,10.0.1.50,success
2026-09-03T09:09:33.073472,user_17,logout,/api/profile,10.0.0.2,success
2026-09-03T09:11:33.073472,user_12,read,/api/data,10.0.0.2,success
2026-09-03T09:19:33.073472,user_5,logout,/api/data,10.0.1.50,success
2026-09-03T09:27:33.073472,user_6,read,/api/profile,10.0.0.2,success
2026-09-03T09:34:33.073472,user_17,logout,/api/data,10.0.0.1,success
2026-09-03T09:35:33.073472,user_9,login,/api/data,10.0.1.50,success
2026-09-03T09:41:33.073472,user_9,write,/api/profile,10.0.0.1,success
2026-09-03T09:49:33.073472,user_5,write,/api/profile,10.0.1.50,success
2026-09-03T09:50:33.073472,user_12,logout,/api/data,10.0.0.2,success
2026-09-03T09:52:33.073472,user_18,logout,/api/profile,10.0.1.50,failed
2026-09-03T09:56:33.073472,user_16,write,/api/profile,10.0.0.2,success
2026-09-03T10:01:33.073472,user_19,login,/api/profile,10.0.0.1,success
2026-09-03T10:07:33.073472,user_12,login,/api/profile,10.0.0.2,success
2026-09-03T10:16:33.073472,user_11,login,/api/profile,10.0.0.2,failed
2026-09-03T10:20:33.073472,user_14,login,/api/profile,10.0.0.1,success
2026-09-03T10:26:33.073472,user_7,read,/api/data,10.0.0.2,success
2026-09-03T10:28:33.073472,user_1,login,/api/data,10.0.0.2,success
2026-09-03T10:32:33.073472,user_15,write,/api/data,10.0.1.50,success
2026-09-03T10:35:33.073472,user_12,write,/api/data,10.0.0.1,success
2026-09-03T10:44:33.073472,user_20,read,/api/data,10.0.0.2,success
2026-09-03T10:51:33.073472,user_19,read,/api/data,10.0.0.1,success
2026-09-03T10:55:33.073472,user_20,write,/api/data,10.0.1.50,success
2026-09-03T10:56:33.073472,user_3,login,/api/profile,10.0.0.2,success
2026-09-03T10:58:33.073472,user_3,login,/api/data,10.0.0.2,success
2026-09-03T10:59:33.073472,user_5,logout,/api/profile,10.0.0.2,success
2026-09-03T11:08:33.073472,user_13,login,/api/data,10.0.1.50,success
2026-09-03T11:09:33.073472,user_9,login,/api/data,10.0.1.50,success
2026-09-03T11:16:33.073472,user_9,login,/api/data,10.0.1.50,success
2026-09-03T11:25:33.073472,user_6,write,/api/profile,10.0.0.2,success
2026-09-03T11:27:33.073472,user_4,write,/api/profile,10.0.0.2,success
2026-09-03T11:29:33.073472,user_18,login,/api/data,10.0.0.2,success
2026-09-03T11:39:33.073472,user_1,read,/api/data,10.0.1.50,success
2026-09-03T11:40:33.073472,user_15,logout,/api/profile,10.0.0.2,success
2026-09-03T11:49:33.073472,user_13,login,/api/data,10.0.0.1,success
2026-09-03T11:59:33.073472,user_13,login,/api/profile,10.0.1.50,success
2026-09-03T12:04:33.073472,user_10,login,/api/profile,10.0.1.50,success
2026-09-03T12:13:33.073472,user_14,login,/api/data,10.0.0.2,success
2026-09-03T12:19:33.073472,user_2,login,/api/profile,10.0.1.50,success
2026-09-03T12:27:33.073472,user_11,login,/api/data,10.0.1.50,success
2026-09-03T12:33:33.073472,user_15,write,/api/data,10.0.0.1,success
2026-09-03T12:42:33.073472,user_13,write,/api/data,10.0.0.2,success
2026-09-03T12:45:33.073472,user_20,read,/api/profile,10.0.0.2,success
2026-09-03T12:50:33.073472,user_2,read,/api/profile,10.0.0.2,success
2026-09-03T12:56:33.073472,user_17,login,/api/profile,10.0.1.50,success
2026-09-03T13:05:33.073472,user_16,read,/api/data,10.0.0.2,failed
2026-09-03T13:13:33.073472,user_10,login,/api/data,10.0.1.50,success
2026-09-03T13:14:33.073472,user_2,logout,/api/data,10.0.0.1,success
2026-09-03T13:16:33.073472,user_7,write,/api/profile,10.0.1.50,failed
2026-09-03T13:21:33.073472,user_4,logout,/api/profile,10.0.1.50,success
2026-09-03T13:22:33.073472,user_9,read,/api/profile,10.0.1.50,success
2026-09-03T13:24:33.073472,user_6,logout,/api/profile,10.0.1.50,success
2026-09-03T13:27:33.073472,user_20,login,/api/data,10.0.0.1,failed
2026-09-03T13:29:33.073472,user_11,login,/api/data,10.0.0.1,success
2026-09-03T13:35:33.073472,user_10,write,/api/data,10.0.0.1,success
2026-09-03T13:38:33.073472,user_9,login,/api/profile,10.0.1.50,success
2026-09-03T13:42:33.073472,user_17,logout,/api/profile,10.0.0.1,success
2026-09-03T13:45:33.073472,user_6,write,/api/profile,10.0.0.1,success
2026-09-03T13:51:33.073472,user_3,logout,/api/data,10.0.0.1,success
2026-09-03T14:01:33.073472,user_1,login,/api/data,10.0.0.1,success
2026-09-03T14:02:33.073472,user_4,write,/api/profile,10.0.0.2,failed
2026-09-03T14:11:33.073472,user_10,read,/api/data,10.0.0.1,success
2026-09-03T14:14:33.073472,user_14,write,/api/profile,10.0.1.50,success
2026-09-03T14:15:33.073472,user_19,logout,/api/profile,10.0.0.2,success
2026-09-03T14:24:33.073472,user_9,write,/api/data,10.0.1.50,success
2026-09-03T14:30:33.073472,user_8,write,/api/profile,10.0.0.2,success
2026-09-03T14:31:33.073472,user_5,read,/api/data,10.0.0.1,success
2026-09-03T14:39:33.073472,user_6,write,/api/data,10.0.0.1,success
2026-09-03T14:47:33.073472,user_15,logout,/api/data,10.0.1.50,success
2026-09-03T14:49:33.073472,user_15,login,/api/profile,10.0.0.2,success
2026-09-03T14:58:33.073472,user_17,logout,/api/data,10.0.0.2,success
2026-09-03T15:08:33.073472,user_7,write,/api/data,10.0.1.50,success
2026-09-03T15:18:33.073472,user_19,write,/api/data,10.0.1.50,success
2026-09-03T15:19:33.073472,user_19,login,/api/profile,10.0.1.50,success
2026-09-03T15:20:33.073472,user_8,login,/api/data,10.0.0.2,success
2026-09-03T15:27:33.073472,user_6,login,/api/profile,10.0.1.50,success
2026-09-03T15:36:33.073472,user_18,logout,/api/data,10.0.0.1,success
2026-09-03T15:41:33.073472,user_3,write,/api/profile,10.0.1.50,success
2026-09-03T15:47:33.073472,user_14,logout,/api/data,10.0.0.2,success
2026-09-03T15:55:33.073472,user_9,read,/api/data,10.0.0.2,success
2026-09-03T15:59:33.073472,user_14,read,/api/data,10.0.0.1,success
2026-09-03T16:07:33.073472,user_1,read,/api/profile,10.0.1.50,success
2026-09-03T16:10:33.073472,user_8,logout,/api/data,10.0.0.2,success
2026-09-03T16:13:33.073472,user_10,logout,/api/profile,10.0.1.50,success
2026-09-03T16:19:33.073472,user_5,login,/api/data,10.0.0.1,success
2026-09-03T16:23:33.073472,user_5,write,/api/profile,10.0.0.2,success
2026-09-03T16:25:33.073472,user_13,write,/api/profile,10.0.0.1,success
2026-09-03T16:32:33.073472,user_10,logout,/api/data,10.0.1.50,success
2026-09-03T16:35:33.073472,user_7,logout,/api/profile,10.0.0.2,success
2026-09-03T16:45:33.073472,user_15,login,/api/profile,10.0.0.2,success
2026-09-03T16:54:33.073472,user_20,login,/api/profile,10.0.0.1,failed
2026-09-03T16:58:33.073472,user_18,write,/api/profile,10.0.0.2,success
2026-09-03T17:07:33.073472,user_7,write,/api/data,10.0.0.2,success
2026-09-03T17:15:33.073472,user_3,write,/api/profile,10.0.1.50,success
2026-09-03T17:24:33.073472,user_13,read,/api/data,10.0.0.1,failed
2026-09-03T17:29:33.073472,user_6,logout,/api/data,10.0.1.50,success
2026-09-03T17:37:33.073472,user_19,logout,/api/data,10.0.0.2,success
2026-09-03T17:43:33.073472,user_9,login,/api/profile,10.0.0.1,success
2026-09-03T17:46:33.073472,user_12,login,/api/data,10.0.0.2,success
2026-09-03T17:53:33.073472,user_4,login,/api/profile,10.0.1.50,success
2026-09-03T17:54:33.073472,user_17,write,/api/data,10.0.0.2,success
2026-09-03T17:55:33.073472,user_1,write,/api/profile,10.0.0.1,success
2026-09-03T18:05:33.073472,user_8,login,/api/data,10.0.1.50,success
2026-09-03T18:11:33.073472,user_5,read,/api/profile,10.0.0.2,success
2026-09-03T18:19:33.073472,user_5,read,/api/data,10.0.0.1,success
2026-09-03T18:22:33.073472,user_15,write,/api/profile,10.0.0.1,success
2026-09-03T18:26:33.073472,user_9,write,/api/profile,10.0.1.50,success
2026-09-03T18:35:33.073472,user_16,write,/api/profile,10.0.0.1,success
2026-09-03T18:40:33.073472,user_20,logout,/api/data,10.0.1.50,success
2026-09-03T18:49:33.073472,user_13,logout,/api/profile,10.0.0.1,success
2026-09-03T18:53:33.073472,user_13,login,/api/profile,10.0.0.2,success
2026-09-03T19:03:33.073472,user_12,read,/api/profile,10.0.0.2,success
2026-09-03T19:05:33.073472,user_6,read,/api/profile,10.0.0.1,success
2026-09-03T19:08:33.073472,user_18,read,/api/data,10.0.0.1,success
2026-09-03T19:14:33.073472,user_1,login,/api/data,10.0.1.50,success
2026-09-03T19:17:33.073472,user_15,read,/api/profile,10.0.1.50,success
2026-09-03T19:25:33.073472,user_7,logout,/api/profile,10.0.0.1,success
2026-09-03T19:30:33.073472,user_8,logout,/api/data,10.0.0.2,success
2026-09-03T19:34:33.073472,user_18,read,/api/profile,10.0.1.50,success
2026-09-03T19:44:33.073472,user_2,read,/api/profile,10.0.1.50,success
2026-09-03T19:46:33.073472,user_3,logout,/api/data,10.0.0.2,success
2026-09-03T19:48:33.073472,user_brute,login,/api/login,10.0.0.99,failed
2026-09-03T19:49:33.073472,user_brute,login,/api/login,10.0.0.99,failed
2026-09-03T19:50:33.073472,user_brute,login,/api/login,10.0.0.99,failed
2026-09-03T19:51:33.073472,user_brute,login,/api/login,10.0.0.99,failed
2026-09-03T19:51:33.073472,user_18,read,/api/data,10.0.1.50,success
2026-09-03T19:52:33.073472,user_brute,login,/api/login,10.0.0.99,failed
2026-09-03T19:53:33.073472,user_brute,login,/api/login,10.0.0.99,failed
2026-09-03T19:55:33.073472,user_3,read,/api/data,10.0.1.50,success
2026-09-03T20:02:33.073472,user_8,write,/api/profile,10.0.0.2,success
2026-09-03T20:08:33.073472,user_9,logout,/api/profile,10.0.1.50,success
2026-09-03T20:16:33.073472,user_8,logout,/api/profile,10.0.0.1,success
2026-09-03T20:23:33.073472,user_8,login,/api/profile,10.0.0.2,success
2026-09-03T20:29:33.073472,user_11,login,/api/data,10.0.0.2,success
2026-09-03T20:33:33.073472,user_19,write,/api/profile,10.0.0.1,success
2026-09-03T20:41:33.073472,user_13,logout,/api/profile,10.0.0.1,success
2026-09-03T20:49:33.073472,user_4,logout,/api/data,10.0.0.2,success
2026-09-03T20:57:33.073472,user_4,write,/api/profile,10.0.1.50,success
2026-09-03T21:00:33.073472,user_10,logout,/api/data,10.0.0.1,success
2026-09-03T21:09:33.073472,user_3,logout,/api/data,10.0.0.2,success
2026-09-03T21:13:33.073472,user_12,write,/api/profile,10.0.0.1,success
2026-09-03T21:22:33.073472,user_19,write,/api/data,10.0.0.1,success
2026-09-03T21:32:33.073472,user_3,login,/api/data,10.0.1.50,success
2026-09-03T21:33:33.073472,user_19,read,/api/data,10.0.0.2,success
2026-09-03T21:38:33.073472,user_19,login,/api/data,10.0.0.2,success
2026-09-03T21:43:33.073472,user_4,login,/api/profile,10.0.0.2,success
2026-09-03T21:48:33.073472,user_12,write,/api/data,10.0.0.1,success
2026-09-03T21:52:33.073472,user_13,login,/api/profile,10.0.0.1,success
2026-09-03T21:58:33.073472,user_4,write,/api/profile,10.0.0.1,success
2026-09-03T22:05:33.073472,user_20,read,/api/data,10.0.0.1,success
2026-09-03T22:09:33.073472,user_6,logout,/api/profile,10.0.0.1,success
2026-09-03T22:12:33.073472,user_20,logout,/api/data,10.0.1.50,success
2026-09-03T22:18:33.073472,user_7,write,/api/data,10.0.0.2,success
2026-09-03T22:19:33.073472,user_13,read,/api/data,10.0.0.2,success
2026-09-03T22:26:33.073472,user_6,login,/api/data,10.0.1.50,success
2026-09-03T22:34:33.073472,user_12,logout,/api/data,10.0.0.1,failed
2026-09-03T22:37:33.073472,user_16,logout,/api/data,10.0.1.50,success
2026-09-03T22:42:33.073472,user_3,write,/api/data,10.0.0.2,success
2026-09-03T22:48:33.073472,user_5,logout,/api/data,10.0.0.1,success
2026-09-03T22:51:33.073472,user_8,write,/api/data,10.0.0.1,failed
2026-09-03T23:00:33.073472,user_15,read,/api/data,10.0.0.2,success
2026-09-03T23:06:33.073472,user_11,login,/api/data,10.0.0.1,success
2026-09-03T23:09:33.073472,user_2,logout,/api/profile,10.0.0.2,success
2026-09-03T23:11:33.073472,user_17,read,/api/data,10.0.0.2,success
2026-09-03T23:13:33.073472,user_17,logout,/api/profile,10.0.0.1,success
2026-09-03T23:15:33.073472,user_9,read,/api/data,10.0.0.2,success
2026-09-03T23:17:33.073472,user_1,read,/api/profile,10.0.0.1,success
2026-09-03T23:21:33.073472,user_9,logout,/api/profile,10.0.1.50,success
2026-09-03T23:22:33.073472,user_6,read,/api/profile,10.0.0.1,success
2026-09-03T23:28:33.073472,user_20,login,/api/profile,10.0.0.2,failed
2026-09-03T23:35:33.073472,user_19,logout,/api/profile,10.0.0.1,success
2026-09-03T23:41:33.073472,user_15,read,/api/data,10.0.0.2,success
2026-09-03T23:51:33.073472,user_7,logout,/api/data,10.0.0.1,success
2026-09-04T00:01:33.073472,user_1,logout,/api/data,10.0.1.50,success
2026-09-04T00:06:33.073472,user_9,logout,/api/data,10.0.0.2,success
2026-09-04T00:14:33.073472,user_14,logout,/api/profile,10.0.1.50,failed
2026-09-04T00:23:33.073472,user_12,read,/api/profile,10.0.1.50,success
2026-09-04T00:28:33.073472,user_18,write,/api/data,10.0.0.2,failed
2026-09-04T00:31:33.073472,user_2,logout,/api/profile,10.0.0.2,success
2026-09-04T00:35:33.073472,user_16,logout,/api/profile,10.0.0.1,success
2026-09-04T00:42:33.073472,user_12,login,/api/profile,10.0.0.2,success
2026-09-04T00:46:33.073472,user_18,read,/api/data,10.0.1.50,success
2026-09-04T00:47:33.073472,user_15,logout,/api/data,10.0.0.1,success
2026-09-04T00:51:33.073472,user_20,read,/api/data,10.0.0.1,success
2026-09-04T00:56:33.073472,user_15,read,/api/data,10.0.0.2,success
2026-09-04T01:06:33.073472,user_20,write,/api/profile,10.0.0.1,success
2026-09-04T01:12:33.073472,user_3,write,/api/profile,10.0.1.50,success
2026-09-04T01:20:33.073472,user_15,write,/api/profile,10.0.1.50,success
2026-09-04T01:23:33.073472,user_13,read,/api/data,10.0.0.1,success
2026-09-04T01:29:33.073472,user_2,read,/api/profile,10.0.0.1,success
2026-09-04T01:37:33.073472,user_16,logout,/api/data,10.0.1.50,success
2026-09-04T01:47:33.073472,user_9,read,/api/profile,10.0.0.2,success
2026-09-04T01:48:33.073472,user_2,login,/api/data,10.0.0.1,success
2026-09-04T01:49:33.073472,user_11,logout,/api/data,10.0.0.1,success
2026-09-04T01:57:33.073472,user_7,write,/api/data,10.0.0.2,success
2026-09-04T02:00:33.073472,user_4,read,/api/profile,10.0.0.2,success
2026-09-04T02:07:33.073472,user_6,read,/api/data,10.0.1.50,success
2026-09-04T02:16:33.073472,user_10,write,/api/data,10.0.1.50,success
2026-09-04T02:18:33.073472,user_6,login,/api/data,10.0.1.50,success
2026-09-04T02:19:33.073472,user_12,logout,/api/profile,10.0.0.2,success
2026-09-04T02:28:33.073472,user_4,login,/api/data,10.0.1.50,success
2026-09-04T02:34:33.073472,user_13,write,/api/data,10.0.0.1,success
2026-09-04T02:44:33.073472,user_11,logout,/api/data,10.0.1.50,success
2026-09-04T02:51:33.073472,user_7,login,/api/data,10.0.0.1,success
2026-09-04T02:58:33.073472,user_1,login,/api/data,10.0.0.2,success
2026-09-04T03:02:33.073472,user_1,read,/api/data,10.0.0.2,success
2026-09-04T03:06:33.073472,user_16,login,/api/profile,10.0.1.50,success
2026-09-04T03:14:33.073472,user_1,write,/api/profile,10.0.0.1,success
2026-09-04T03:24:33.073472,user_8,login,/api/profile,10.0.1.50,success
2026-09-04T03:27:33.073472,user_12,login,/api/data,10.0.0.2,success
2026-09-04T03:35:33.073472,user_1,logout,/api/profile,10.0.0.2,success
2026-09-04T03:40:33.073472,user_2,logout,/api/data,10.0.0.1,success
2026-09-04T03:43:33.073472,user_6,read,/api/data,10.0.0.2,success
2026-09-04T03:46:33.073472,user_3,read,/api/profile,10.0.0.1,success
2026-09-04T03:48:33.073472,user_16,read,/api/data,10.0.0.1,success
2026-09-04T03:56:33.073472,user_8,logout,/api/profile,10.0.0.2,success
2026-09-04T03:58:33.073472,user_17,write,/api/profile,10.0.0.2,success
2026-09-04T04:03:33.073472,user_7,logout,/api/profile,10.0.0.2,success
2026-09-04T04:07:33.073472,user_11,read,/api/profile,10.0.0.1,success
2026-09-04T04:11:33.073472,user_10,write,/api/profile,10.0.0.2,success
2026-09-04T04:14:33.073472,user_15,login,/api/data,10.0.0.2,success
2026-09-04T04:16:33.073472,user_13,login,/api/data,10.0.1.50,success
2026-09-04T04:17:33.073472,user_19,read,/api/profile,10.0.0.2,success
2026-09-04T04:25:33.073472,user_12,login,/api/data,10.0.0.2,success
2026-09-04T04:33:33.073472,user_20,write,/api/data,10.0.1.50,success
2026-09-04T04:37:33.073472,user_2,read,/api/profile,10.0.0.2,success
